Commodity code,Commodity,Quantity,Unit,Supplimentary Quantity,Supplimentary Unit,US dollar
29152990,Other salts of acetic acid,983436,Kilogram,0,?,"13,553,487"
29153100,Ethyl acetate,1310608,Kilogram,0,?,"2,660,307"
29153200,Vinyl acetate,284018928,Kilogram,0,?,"521,453,675"
29153300,n-Butyl acetate,1675673,Kilogram,0,?,"8,113,752"
29153900,"Other esters of acetic acids, nes",14899382,Kilogram,0,?,"52,589,326"
29154000,"Mono-, di- or trichloroacetic acids, their salts&esters",2411828,Kilogram,0,?,"5,319,714"
29155010,Propionic acid,16685212,Kilogram,0,?,"16,321,664"
29155090,Salts&esters of propionic acid,206657,Kilogram,0,?,"1,806,369"
29156000,"Butyric acids, valeric acids, their salts&esters",11501812,Kilogram,0,?,"28,359,742"
29157010,Stearic acid,14459084,Kilogram,0,?,"20,903,037"
29157090,"Palmitic acid&salts, esters; stearic acid salts&esters",48820124,Kilogram,0,?,"76,287,941"
29159000,"Saturated acyclic monocarboxylic acids&thr hal./sul./nit./nits. derivs, nes",253260987,Kilogram,0,?,"581,344,184"
29161100,Acrylic acid&its salts,35753620,Kilogram,0,?,"44,256,942"
29161210,Methyl acrylate,3223172,Kilogram,0,?,"5,001,766"
29161220,Ethyl acrylate,850310,Kilogram,0,?,"2,231,500"
29161230,Buthly acrylate,16002933,Kilogram,0,?,"20,142,428"
29161240,Isooctyl acrylate,23383357,Kilogram,0,?,"54,800,486"
29161290,Other esters of acrylic acid,19495050,Kilogram,0,?,"93,091,486"
29161300,Methacrylic acid&its salts,9264020,Kilogram,0,?,"22,297,785"
29161400,Esters of methacrylic acid,116423694,Kilogram,0,?,"212,394,011"
29161500,"Oleic, linoleic or linolenic acids, their salts&esters",4612635,Kilogram,0,?,"14,200,591"
29161600,Binapacryl(ISO),0,Kilogram,0,?,415
29161900,"Unsaturated acyclic monocarboxylic acids&their derivatives, nes",4230694,Kilogram,0,?,"27,666,421"
29162010,"Dibromo chrysanthemic acid, DV-chrysanthemic acid monomethyl ester",140,Kilogram,0,?,"18,497"
29162090,"Cyclanic, cyclenic/cycloterpenic monocarboxylic acids, derivs, nes",2380450,Kilogram,0,?,"39,012,228"
29163100,"Benzoic acid, its salts&esters",2722040,Kilogram,0,?,"13,307,871"
29163200,Benzoyl peroxide&benzoyl chloride,951836,Kilogram,0,?,"3,262,351"
29163400,Phenylacetic acid and its salts,17072,Kilogram,0,?,"226,808"
29163910,m-Methylenzoic acid,652,Kilogram,0,?,"6,090"
29163920,Brufen (ibuprofen),281547,Kilogram,0,?,"3,352,787"
29163990,"Aromatic monocarboxylic acids,anhydride/halide/pero- xide/xyacid,derivatives.nes",483886,Kilogram,0,?,"9,232,939"
29171110,Oxalic acid,101628,Kilogram,0,?,"699,426"
29171120,Cobalt oxalate,0,Kilogram,0,?,104
29171190,Oxalic acid salts&esters,234874,Kilogram,0,?,"6,109,438"
29171200,"Adipic acid, its salts&esters",8879935,Kilogram,0,?,"24,196,301"
29171310,"Sebacic acid, their salts&esters",284160,Kilogram,0,?,"2,464,316"
29171390,"Azelaic acid, their salts&esters",553185,Kilogram,0,?,"4,413,822"
29171400,Maleic anhydride,757077,Kilogram,0,?,"1,881,158"
29171900,"Acyclic polycarboxylic acids,anhydride/peroxide&derivs,nes",3754408,Kilogram,0,?,"29,257,513"
29172010,Tetrahydro benzonic anhydride,3270672,Kilogram,0,?,"6,768,288"
29172090,"Cyclanic, eyclenic/cycloterpenic polycarboxylic acids,deriv., nes",26984795,Kilogram,0,?,"58,751,262"
29173200,Dioctyl orthophthalates,5394162,Kilogram,0,?,"9,562,062"
29173300,Dinonyl or didecyl orthophthalates,23493340,Kilogram,0,?,"34,191,395"
29173410,Dibutyl orthophthalates,2464,Kilogram,0,?,"20,905"
29173490,"Other esters of orthophthalic acid, nes",15791161,Kilogram,0,?,"37,455,121"
29173500,Phthalic anhydride,32850284,Kilogram,0,?,"30,295,172"
29173611,Purified terephthalic acid (PTA),71164170,Kilogram,0,?,"55,881,902"
29173619,"Terephthalic acid,not purified",1058060,Kilogram,0,?,"722,948"
29173690,Terephthalic acid salts,182110,Kilogram,0,?,"422,248"
29173700,Dimethyl terephthalate,39195686,Kilogram,0,?,"51,739,839"
29173910,m-Phthalic acid,265857345,Kilogram,0,?,"303,807,781"
29173990,"Armtc polycarboxylic acids,anhydride/halide/pero- xide/xyacid,derivs,nes",29798301,Kilogram,0,?,"60,835,615"
29181100,"Lactic acid, its salts&esters",16245440,Kilogram,0,?,"33,451,955"
29181200,Tartaric acid,251061,Kilogram,0,?,"1,566,561"
29181300,Salts&esters of tartaric acid,346690,Kilogram,0,?,"2,052,387"
29181400,Citric acid,2295813,Kilogram,0,?,"15,080,803"
29181500,Salts&esters of citric acid,1336788,Kilogram,0,?,"9,009,065"
29181600,"Gluconic acid, its salts&esters",964425,Kilogram,0,?,"2,952,146"
29181900,Other carboxylic acids with alcohol function but without other oxygen function£¬their anhydrides/halides/peroxides/peroxyacids and their derivatives,5594965,Kilogram,0,?,"38,530,704"
29182110,Salicylic acid and sodium salicylate,63455,Kilogram,0,?,"621,968"
29182190,Salicylic acid salts,3672,Kilogram,0,?,"281,179"
29182210,O-Acetylsalicylic acid,63,Kilogram,0,?,"4,738"
29182290,O-Acetylsalicylic acid salts&esters,0,Kilogram,0,?,"17,073"
29182300,Other esters of salicylic acid&their salts,399329,Kilogram,0,?,"3,421,736"
29182900,"Carboxylic acids with phenol function,no othr oxygen function, derivs, nes",19889002,Kilogram,0,?,"89,756,508"
29183000,"Carboxylic acids with aldehyde, ketone, no othr oxygen function, derivs",4418765,Kilogram,0,?,"45,858,833"
29189900,"Carboxylic acids with othr oxygen function, etc, their derivatives, nes",6033491,Kilogram,0,?,"50,151,756"
29199000,"Phosphoric esters&their salts; hal./sul./nit./nits. derivs ,nes",4310965,Kilogram,0,?,"37,190,902"
29201900,"Thiophosphoric esters, their salts&derivatives,nes",307201,Kilogram,0,?,"3,181,431"
29202910,Other Phosphite esters,4079132,Kilogram,0,?,"48,432,103"
29202990,Phosphite esters  alts; their halogenated/sulphonated/nitrated/nitrosated derivatives,107051,Kilogram,0,?,"2,598,098"
29209000,"Esters of inorganic acids of nonmetals and their salts and their halogenated/sulphonated/nitrated/nitrosated derivatives, nes",45005916,Kilogram,0,?,"136,671,796"
29211100,"Methylamine, di- or trimethylamine&their salts",1759564,Kilogram,0,?,"3,191,256"
29211200,"2-(N,N-Dimethylamino)ethylchloride hydrochloride",3000,Kilogram,0,?,"54,212"
29211910,Di-n-propylaminees,10,Kilogram,0,?,932
29211920,Isopropylamine,12,Kilogram,0,?,"2,477"
29211990,"Acylic monoamines&their derivatives, nes; salts thereof",6188340,Kilogram,0,?,"45,964,717"
29212110,Ethylenediamine,34600710,Kilogram,0,?,"148,220,689"
29212190,Ethylenediamine salts,362461,Kilogram,0,?,"2,146,854"
29212210,Nylon-66 salt,6431635,Kilogram,0,?,"20,603,478"
29212290,"Hexamethylenediamine&its salts, nes",18064675,Kilogram,0,?,"61,366,981"
29212900,"Acyclic polyamines&their derivatives, nes; salts thereof",36019414,Kilogram,0,?,"213,376,682"
29213000,"Cyclanic, cyclenic /cycloterpenic mono- or polyamines,;derivs; salts thereof",7566272,Kilogram,0,?,"84,715,940"
29214110,Aniline,36,Kilogram,0,?,"4,569"
29214190,Aniline salts,357546,Kilogram,0,?,"1,601,493"
29214200,Aniline derivatives&their salts,7935428,Kilogram,0,?,"40,263,728"
29214300,Toluidines&derivatives; salts thereof,5711552,Kilogram,0,?,"18,720,798"
29214400,Diphenylamine&its derivatives; salts thereof,349612,Kilogram,0,?,"3,140,432"
29214500,"1-Naphthylamine, 2-naphthylamine& derivatives; salts thereof",312378,Kilogram,0,?,"3,558,677"
29214600,"Amfeamine, benzfetamine, dexamfetamine, INN and salts thereof",0,Kilogram,0,?,"3,652"
29214910,p-Isopropyl-aniline,646404,Kilogram,0,?,"4,130,124"
29214920,Dimethylaniline,1381372,Kilogram,0,?,"1,936,059"
29214930,"2, 6-methyl ethyl aniline",679960,Kilogram,0,?,"2,233,317"
29214940,"2, 6-Diethylaniline",0,Kilogram,0,?,46
29214990,"Aromatic monoamines&their derivatives, nes; salts thereof",2387692,Kilogram,0,?,"90,426,196"
29215110,o-Phenylenediamine,448355,Kilogram,0,?,"1,155,059"
29215190,"m-, p-Phenylenediamine, diaminotoluenes;thr derivs ; salts thereof",10282106,Kilogram,0,?,"32,135,436"
29215900,"Aromatic polyamines&their derivatives, nes; salts thereof",5762625,Kilogram,0,?,"48,116,841"
29221100,Monoethanolamine and its salts,16118980,Kilogram,0,?,"18,427,660"
29221200,Diethanolamine&its salts,75241504,Kilogram,0,?,"75,232,969"
29221400,Dextropropoxyphene (INN) and its salts,0,Kilogram,0,?,458
29221500,Triethanolamine,39140462,Kilogram,0,?,"33,608,884"
29221700,Methyldiethanolamine and ethyldiethanolamine,992600,Kilogram,0,?,"1,604,442"
29221910,Ethylamino butanol(Ethambutol),47016,Kilogram,0,?,"1,921,608"
29221921,"N, N-Dimethylaminoethanol&protonated salts",9840421,Kilogram,0,?,"16,389,259"
29221922,"N, N-Diethylaminoethanol&protonated salts",162686,Kilogram,0,?,"532,357"
29221930,Salts of ethyldiethanolamine,14400,Kilogram,0,?,"47,520"
29221940,Salts of methyldiethanolamine,19,Kilogram,0,?,45
29221950,Benflumetol,16565,Kilogram,0,?,"709,712"
29221990,"Amino-alcohols,their ethers&esters;salts,nes",21175756,Kilogram,0,?,"158,201,194"
29222100,Aminohydroxynaphthalenesulphonic acids&their salts,536128,Kilogram,0,?,"5,343,555"
29222910,"Anisidines, dianisidines, phenetidines, &their salts",176361,Kilogram,0,?,"1,919,600"
29222990,"Aminona-&amino-phenols, with one oxygen function; ether/ester/salt, nes",1177660,Kilogram,0,?,"24,005,130"
29223100,"Amfepramone (INN), methdone and normethadone; salts thereof",0,Kilogram,0,?,"1,570"
29223920,Bupropion and its salts,10,Kilogram,0,?,"2,958"
29223990,"Other amino-aldehydes, ketones quinones, 1 oxygen function; salts thereof",128625,Kilogram,0,?,"4,071,545"
29224110,Lysine,20762,Kilogram,0,?,"461,398"
29224190,Lysine esters&salts,582079,Kilogram,0,?,"1,505,383"
29224210,Glutamic acid,9923,Kilogram,0,?,"397,120"
29224220,Sodium glutamate,516356,Kilogram,0,?,"941,804"
29224290,"Other glutamic acid&its salts, nes",152,Kilogram,0,?,"26,540"
29224310,Anthranilic acid,9,Kilogram,0,?,289
29224390,Salts of anthranilic acid,269,Kilogram,0,?,"12,358"
29224400,Tilidine (INN) and its salts,0,Kilogram,0,?,"4,072"
29224911,Tranexamic acid,2409,Kilogram,0,?,"174,960"
29224919,"Amino-acids,nes",9009164,Kilogram,0,?,"75,951,525"
29224991,Procaine,16,Kilogram,0,?,"30,842"
29224999,"Amino-acids esters, 1 oxygen function; salts thereof,nes",3968541,Kilogram,0,?,"21,017,435"
29225010,p-Hydroxyphenylglycine and its potassium salts,28800,Kilogram,0,?,"792,439"
29225090,"Amino-alcohol/acid-phenols; amino-compounds with oxygen functn, nes",1090201,Kilogram,0,?,"66,368,467"
29231000,Choline&its salts,129436,Kilogram,0,?,"1,955,043"
29232000,Lecithins&other phosphoaminolipids,5980415,Kilogram,0,?,"57,484,622"
29239000,Other quaternary ammonium salts and hydroxides,24178847,Kilogram,0,?,"65,629,673"
29241100,Meprobamate (INN),0,Kilogram,0,?,"1,230"
29241910,"N, N-dimethylformamide",476019,Kilogram,0,?,"1,762,293"
29241990,Other acyclic amides&derivatives; salts thereof,12117556,Kilogram,0,?,"83,181,295"
29242100,Ureides and their derivatives; salts thereof,383710,Kilogram,0,?,"3,790,362"
29242300,2-Acetamidobenzoic acid and its salts,0,Kilogram,0,?,701
29242500,Alachlor (ISO),0,Kilogram,0,?,217
29242920,P-Acetaminophenol,105423,Kilogram,0,?,"1,010,948"
29242930,Aspartame,203616,Kilogram,0,?,"3,441,177"
29242990,"Cyclic amides&derivatives;salts thereof, nes",6196790,Kilogram,0,?,"540,182,738"
29251100,Saccharin&its salts,75563,Kilogram,0,?,"1,241,804"
29251900,Imides&their derivatives; salts thereof (excl. saccharin),1386640,Kilogram,0,?,"30,165,939"
29252900,"Imines&their derivatives; salts thereof,nes",6042669,Kilogram,0,?,"281,933,335"
29261000,Acrylonitrile,104164169,Kilogram,0,?,"180,783,887"
29262000,1-Cyanoguanidine (dicyanidiamide),788856,Kilogram,0,?,"3,898,909"
29264000,alpha-Phenylacetoacetonitrile,6,Kilogram,0,?,"4,468"
29269020,m-Phthalonitrile,32209,Kilogram,0,?,"156,877"
29269090,"Nitrile-function compounds, nes",283071323,Kilogram,0,?,"1,025,545,360"
29270000,"Diazo-, azo- or azoxy-compounds",1661113,Kilogram,0,?,"29,672,021"
29280000,Organic derivatives of hydrazine or of hydroxyiamine,4436521,Kilogram,0,?,"133,615,323"
29291010,Toluene diisocyanate,20451834,Kilogram,0,?,"40,324,544"
29291020,o-Xylene dissocyanate,10812,Kilogram,0,?,"62,921"
29291030,Diphenylmethane diisocyanate,66959090,Kilogram,0,?,"158,424,727"
29291040,Hexamethelene diisocyanate,6952012,Kilogram,0,?,"27,084,405"
29291090,"Other isocyanates, nes",11058867,Kilogram,0,?,"145,136,900"
29299010,Sodium cyclamate,44501,Kilogram,0,?,"129,715"
29299040,Acephate,0,Kilogram,0,?,263
29299090,"Compounds with other nitrogen function, nes",199254,Kilogram,0,?,"25,919,487"
29301000,"2-(N,N-Dimethylamino) ethanethiol",10,Kilogram,0,?,"1,283"
29302000,Thiocarbamates&dithiocarbamates,346630,Kilogram,0,?,"3,371,100"
29303000,"Thiuram mono-, di- or tetrasulphides",70353,Kilogram,0,?,"455,657"
29304000,Methionine,187184507,Kilogram,0,?,"444,336,898"
29306000,"2-(N,N-Diethylamino)ethanethiol",11,Kilogram,0,?,476
29309010,Cystine,86130,Kilogram,0,?,"1,346,796"
29309020,Dithiocarbonates (xanthates),3372,Kilogram,0,?,"1,733,038"
29309090,"Other organo-sulphur compounds, nes",77042269,Kilogram,0,?,"478,038,396"
29314600,"2,4,6-Tripropyl-1,3,5,2,4,6-trioxatriphosphinane 2,4,6-trioxide",6270,Kilogram,0,?,"351,823"
29314990,Other non-halogenated organo-phosphorous derivatives,2330148,Kilogram,0,?,"33,146,686"
29315400,Trichlorfon (ISO),0,Kilogram,0,?,302
29315900,Other halogenated organo-phosphorous derivatives,104991,Kilogram,0,?,"2,416,558"
29319000,"Organo-inorganic compounds, nes",16589088,Kilogram,0,?,"444,550,349"
29321100,Tetrahydrofuran,12910887,Kilogram,0,?,"52,639,526"
29321200,2-Furaldehyde (furfuraldehyde),26396,Kilogram,0,?,"120,562"
29321300,Furfuryl alcohol&tetrahydrofurfuryl alcohol,90527,Kilogram,0,?,"419,319"
29321400,Sucralose,162429,Kilogram,0,?,"6,417,113"
29321900,Other compounds containing an unfused furan ring in the structure,566389,Kilogram,0,?,"11,357,281"
29322010,"Coumarin, methylcoumarins & ethylcoumarins",5030,Kilogram,0,?,"358,927"
29322090,"Lactones, nes",3567528,Kilogram,0,?,"48,504,556"
29329300,Piperonal,0,Kilogram,0,?,281
29329400,Safrole,70090,Kilogram,0,?,"595,765"
29329500,Tetrahydrocannabinols (all its omers),0,Kilogram,0,?,"13,335"
29329600,Carbofuran (ISO),988000,Kilogram,0,?,"14,249,594"
29329910,Furan phenol,0,Kilogram,0,?,"1,346,242"
29329920,Biphendate,0,Kilogram,0,?,54
29329930,Artemether,1737,Kilogram,0,?,"656,093"
29329990,"Othr heterocyclic compounds with oxygen hetero-atom only, nes",5346331,Kilogram,0,?,"258,489,803"
29331100,Phenazone (antipyrin)&its derivatives,4439,Kilogram,0,?,"827,802"
29331990,"Compounds containing an unfused pyrazole ring in the structure,nes",733478,Kilogram,0,?,"71,088,756"
29332100,Hydantoin&its derivatives,291658,Kilogram,0,?,"2,357,113"
29332900,"Compounds containing an unfused imidazole ring in the structure, nes",2950237,Kilogram,0,?,"116,571,376"
29333100,Pyridine&its salts,5884201,Kilogram,0,?,"26,830,029"
29333210,Piperidine,272562,Kilogram,0,?,"1,298,555"
29333220,Salts of piperidine,80160,Kilogram,0,?,"675,307"
29333300,"Alfentanil (INN), anileridine (INN), bezitramide (INN), bromazepam (INN), carfentanil (INN), difenoxin (INN), diphenoxylate (INN), dipipanone (INN), fentanyl (INN), ketobemidone (INN), methylphenidate (INN), pentazocine (INN), pethidine (INN), pethidine (INN) intermediate A, phencyclidine (INN) (PCP), phenoperidine (INN), pipradrol (INN), piritramide (INN), propiram (INN), remifentanil (INN) and trimeperidine (INN); salts thereof",0,Kilogram,0,?,"8,165"
29333400,Other fentanyls and their derivatives,0,Kilogram,0,?,586
29333600,4-Anilino-N-phenethylpiperidine (ANPP),0,Kilogram,0,?,"5,480"
29333990,"Compounds with an unfused pyridine ring in the structure,nes",12637073,Kilogram,0,?,"819,775,782"
29334100,Levorpharo (INN) and its salts,0,Kilogram,0,?,393
29334900,"Other compounds containing a quinoline or isoquinoline ring-system (whether or not hydrogenated),not further fused",1287546,Kilogram,0,?,"35,414,453"
29335200,Malonylurea (barbituric acid)&its derivatives; salts thereof,54,Kilogram,0,?,"28,784"
29335300,"Allobarbital, amobarbital, barbital, butobarbital (INN); salts thereof",39,Kilogram,0,?,"17,677"
29335400,Other derivatives of malonylurea; salts thereof,88,Kilogram,0,?,"72,868"
29335500,"Loprazolam, mecloqualone, methaqualone and zipeprol; salts thereof",0,Kilogram,0,?,184
29335910,Cytosine,1,Kilogram,0,?,"16,974"
29335920,Ciprofloxacin,0,Kilogram,0,?,"1,453"
29335990,"Compounds with a pyrimidine or piperazine ring, nes",9459495,Kilogram,0,?,"311,414,297"
29336100,Melamine,376327,Kilogram,0,?,"1,305,637"
29336910,Cyanuric chloride,3,Kilogram,0,?,165
29336922,Trichloroisocyanurate acid,129910,Kilogram,0,?,"351,711"
29336929,Other dichloroisocyanurate,190993,Kilogram,0,?,"638,888"
29336990,"Compounds with unfused triazine ring in the structure, nes",10562522,Kilogram,0,?,"99,382,397"
29337100,6-Hexanelactam (epsilon-caprolactam),86461039,Kilogram,0,?,"148,630,246"
29337200,Clobazam and methyprylon,0,Kilogram,0,?,223
29337900,Lactams (excl. epsilon-caprolactam),15018265,Kilogram,0,?,"243,987,904"
29339100,"Alprazolam, camazepam, clonazepam, INN and salts thereof",9,Kilogram,0,?,"35,890"
29339900,"Heterocyclic compounds with nitrogen hetero-atom (s) only, nes",22890939,Kilogram,0,?,"1,356,542,606"
29341010,MethoxyiMinoacetic acid,0,Kilogram,0,?,"2,779"
29341090,Other compounds containing an unfused thiazole ring in the structure,422504,Kilogram,0,?,"10,486,784"
29342000,"Compounds containing a benzothiazole ring-system, not further fused",262435,Kilogram,0,?,"5,310,970"
29343000,"Compounds containing a phenothiazine ring-system, not further fused",1838976,Kilogram,0,?,"9,244,630"
29349910,Sultones&sultams,12227,Kilogram,0,?,"441,373"
29349920,Furazolidone,0,Kilogram,0,?,"8,204"
29349930,Nucleic acids&their salts,47520,Kilogram,0,?,"31,089,872"
29349940,"Nevirapine, efavirenz, ritonavir and their salts",26847,Kilogram,0,?,"3,233,732"
29349950,Clavulanic acid and its salts,4,Kilogram,0,?,"3,764"
29349960,"4-methoxybenzyl 3-chloromethyl-7-(2-phenylacetamido)-3-cephem-4-carboxylate,7-aminocephalosporianic acid, 7-aminodeacetoxycephalosporanic acid",1477524,Kilogram,0,?,"93,130,495"
29349990,"Other heterocyclic compounds, nes",14178659,Kilogram,0,?,"526,012,179"
29355000,Other perfluorooctane sulphonamides,0,Kilogram,0,?,569
29359000,Other sulphonamides,3674407,Kilogram,0,?,"353,060,111"
29362100,"Vitamins A&their derivatives, unmixed",1155797,Kilogram,0,?,"63,195,270"
29362200,"Vitamin B1&its derivatives, unmixed",22471,Kilogram,0,?,"1,130,251"
29362300,"Vitamin B2&its derivatives, unmixed",469847,Kilogram,0,?,"8,172,478"
29362400,D- or DL- Pantothenic acid (Vitamin B3 or B5)&their derivatives,698090,Kilogram,0,?,"16,383,680"
29362500,"Vitamin B6&its derivatives, unmixed",21929,Kilogram,0,?,"1,646,464"
29362600,"Vitamin B12&its derivatives, unmixed",25761,Kilogram,0,?,"5,543,670"
29362700,"Vitamin C&its derivatives, unmixed",76921,Kilogram,0,?,"7,399,962"
29362800,"Vitamin E&its derivatives, unmixed",2313511,Kilogram,0,?,"52,285,349"
29362900,"Other vitamins&their derivatives, unmixed, nes",1314405,Kilogram,0,?,"37,114,884"
29369010,Vitamin AD3,5145,Kilogram,0,?,"518,682"
29369090,"Other vitamines (incl. natural concentrates), nes",79188,Kilogram,0,?,"11,064,623"
29371100,"Somatotropin, its derivatives and structural analogues",4,Kilogram,0,?,"494,743"
29371210,Recombinant human insulin and its salts,1144,Kilogram,0,?,"183,876,493"
29371290,Other insulin and its salts,3643,Kilogram,0,?,"1,030,333,203"
29371900,"Polypeptide hormones, protein hormones and glycoprotein hormones, nes",1889,Kilogram,0,?,"422,724,201"
29372100,"Cortisone, hydrocortisone, prednisone&predisolone",103,Kilogram,0,?,"124,223"
29372210,Dexamethasone,4,Kilogram,0,?,"16,748"
29372290,"Halogenated derivatives of adrenal cortical hormones, nes",411,Kilogram,0,?,"4,271,234"
29372390,Other oestrogens and progestogens,2440,Kilogram,0,?,"5,078,859"
29372900,"Halogenated derivatives of corticosteroidal hormones, nes",5581,Kilogram,0,?,"10,277,449"
29375000,"Prostaglandines, thromboxanes and leukotrienes, their derivatives",669,Kilogram,0,?,"7,334,677"
29379000,"Other hormones, natural or reproduced by synthesis, nes",196,Kilogram,0,?,"19,978,508"
29381000,Rutoside (rutin)&its derivatives,67150,Kilogram,0,?,"604,196"
29389010,"Zidovudine,lamivudine,stavudine,didanosine and their salts",110,Kilogram,0,?,"27,548"
29389090,"Other glycosides&its salts,ethers,esters & other derivatives",7838779,Kilogram,0,?,"80,869,168"
29391100,"Concentrates of poppy straw; buprenorphine, INN and slats thereof",2992,Kilogram,0,?,"7,120,139"
29391900,Alkaloids of opium&their derivatives; salts thereof,11921,Kilogram,0,?,"28,840,448"
29392000,"Alkaloids of cinchona&their derivatives; salts thereof, nes",22644,Kilogram,0,?,"2,063,105"
29393000,Caffeine&its salts,21,Kilogram,0,?,"1,182"
29394500,"Levometamfetamine, metamfetamine (INN), metamfetamine racemate and their salts",0,Kilogram,0,?,"2,291"
29394900,Other ephedrines&their salts,35,Kilogram,0,?,"362,913"
29395900,Theophylline&aminophylline&derivatives&salts,4504,Kilogram,0,?,"506,498"
29396300,Lysergic acid&its salts,8,Kilogram,0,?,"61,800"
29396900,"Other alkaloids of rye ergot&thr derivatives,salts, nes",2135,Kilogram,0,?,"7,959,858"
29397210,Cocaine and its salts,0,Kilogram,0,?,563
29397290,"Cocaine&its esters,other devivatives thereof; ecgonine&its salts, esters,other devivatives thereof",0,Kilogram,0,?,300
29397990,"Other alkaloids of vegetal origin, natural/reproduced by synthesis, and their salts/ethers/esters/other derivatives",4034,Kilogram,0,?,"11,866,577"
29398000,"Other alkaloids of non-vegetal origin, natural/reproduced by synthesis, and their salts/ethers/esters/other derivatives",4152,Kilogram,0,?,"2,219,328"
29400010,Xylose,9000,Kilogram,0,?,"36,145"
29400090,"Other Sugars,chemically pure,nes;sugar ethers,sugar acetals and sugar esters,and their salts,other than products of 29.37,29.38 or 29.39",7713029,Kilogram,0,?,"21,491,459"
29411011,Ampicillin,0,Kilogram,0,?,"4,608"
29411019,Ampicillin salts,80,Kilogram,0,?,"49,523"
29411091,Amoxylillin,3,Kilogram,0,?,173
29411092,Amoxycillin trihydrate,2,Kilogram,0,?,"1,351"
29411093,6-Aminopenicillanic acid,2,Kilogram,0,?,"17,884"
29411094,Penicillins V,20925,Kilogram,0,?,"751,217"
29411096,Cloxacillin,42655,Kilogram,0,?,"1,502,242"
29411099,Penicillins&derivs with a peniciln acid structure; salts; nes,163175,Kilogram,0,?,"5,175,654"
29412000,Streptomycins&their derivatives; salts thereof,0,Kilogram,0,?,1
29413020,Tetracycline derivatives&their salts thereof,14711,Kilogram,0,?,"13,450,776"
29415000,Erythromycin&its derivatives; salts thereof,11140,Kilogram,0,?,"2,679,665"
29419010,Gentamicin&its derivatives; salts thereof,190,Kilogram,0,?,"623,502"
29419040,Lincomycin&its derivatives; salts thereof,595,Kilogram,0,?,"84,140"
29419053,Cefazolin&its salts,26747,Kilogram,0,?,"6,870,638"
29419055,Ceftriaxone&its salts,27356,Kilogram,0,?,"65,021,999"
29419057,Cefotaxime&its salts,48889,Kilogram,0,?,"9,669,791"
29419058,Cefaclor&its salts,68316,Kilogram,0,?,"19,773,976"
29419059,"Cephamycin&its derivatives; salts thereof, nes",43163,Kilogram,0,?,"33,799,164"
29419060,Midecamycin&its derivatives; salts thereof,4838,Kilogram,0,?,"1,646,406"
29419090,"Other antibiotics, nes",240081,Kilogram,0,?,"252,320,013"
29420000,"Other organic compounds, nes",1706110,Kilogram,0,?,"53,855,586"
30012000,Extracts of glands or other organs or of their secretions,14515,Kilogram,0,?,"8,004,125"
30019010,Heparin&its salts,172925,Kilogram,0,?,"268,189,397"
30019090,"Substances of human or animal origin, for therapeutic uses,nes",759530,Kilogram,0,?,"17,769,932"
30021200,Antisera and other blood fraction,6515852,Kilogram,0,?,"2,222,654,747"
30021300,"Unmixed immunological products, neither in measured doses nor in retail packings",6485,Kilogram,0,?,"91,692,962"
30021400,"Mixed immunological products, neither in measured doses nor in retail packings",73531,Kilogram,0,?,"117,141,395"
30021500,"Immunological products, in measured doses or in retail packings",1515623,Kilogram,0,?,"7,910,958,297"
30024100,Vaccines for human medicine,1300619,Kilogram,0,?,"3,935,061,041"
30024200,Vaccines for veterinary medicine,1392319,Kilogram,0,?,"286,294,910"
30024930,Bacreria and virus,986198,Kilogram,4.65501E+13,Number of item,"179,437,815"
30024990,"Other toxins, cultured microorganisms, similar products",69562,Kilogram,0,?,"400,904,111"
30025100,Cell therapy products,0,Kilogram,0,?,"1,025"
30025900,Other cell cultures (excl. Cell therapy products),9544,Kilogram,0,?,"17,842,954"
30029040,Genetics material and Gene-modified organism,0,Kilogram,0,?,"21,247"
30029090,Human blood&animal blood for medical use,1270,Kilogram,0,?,"1,030,369"
30031012,"Medicaments of amoxycillin, neither in measured doses nor in retail packings",13083,Kilogram,0,?,"4,225,838"
30032012,"Medicaments of ceftazidime, neither in measured doses nor in retail packings",178,Kilogram,0,?,"151,300"
30032019,"Medicaments of other cephamycins, neither in measured doses nor in retail packings",2,Kilogram,0,?,"1,488"
30032090,"Medicaments of antibiotics, nes, neither in measured doses nor in retail packings",51864,Kilogram,0,?,"1,683,359"
30033900,"Medicaments of hormones or other products of heading 29.37, nes, neither in measured doses nor in retail packings",514,Kilogram,0,?,"1,101,544"
30034900,"Medicaments of other alkaloids or their derivatives, neither in measured doses nor in retail packings",307903,Kilogram,0,?,"23,365,683"
30039000,"Medicaments consisting of two or more constituents, nes, neither in measured doses nor in retail packings",6900630,Kilogram,0,?,"401,473,554"
30041011,"Medicaments of ampicillin, in measured doses or in retail packings",144724,Kilogram,0,?,"4,869,744"
30041012,"Medicaments of amoxycillin, in measured doses or in retail packings",1010563,Kilogram,0,?,"69,138,165"
30041013,"Medicaments of penicillin V, in measured doses or in retail packings",28496,Kilogram,0,?,"787,395"
30041019,"Other medicaments containing penicillins or their derivatives, in measured doses or in retail packings",80630,Kilogram,0,?,"8,090,227"
30041090,"Medicaments containing streptomycins or their derivatives, in measured doses or in retail packings",10172,Kilogram,0,?,"225,598"
30042011,"Medicaments of cefotaxime, in measured doses or in retail packings",79717,Kilogram,0,?,"5,263,795"
30042012,"Medicaments of ceftazidime, in measured doses or in retail packings",34435,Kilogram,0,?,"70,649,646"
